129.19921875
8130
0,0,0,0,0,0,
2.848,1,0,0,0,0,
3.747,0,1,0,0,0,
4.709,0,0,1,0,0,
6.515,0,0,0,0,1,
7.491,0,0,0,1,0,
8.447,0,0,1,0,0,
10.254,1,0,0,0,0,
11.191,0,1,0,0,0,
12.118,0,0,1,0,0,
14.003,0,0,0,0,1,
14.945,0,0,0,1,0,
15.9,0,0,1,0,0,
17.766,1,0,0,0,1,
21.047,0,1,0,1,0,
24.801,0,0,1,0,1,
28.589,1,0,1,0,0,
31.84,0,1,0,1,0,
32.373,1,0,0,0,0,
32.877,0,0,1,0,0,
34.215,0,0,0,0,1,
34.704,0,0,1,0,0,
36.138,1,0,1,0,0,
36.579,0,0,1,0,1,
37.978,0,1,0,1,0,
38.458,0,0,1,0,1,
39.868,0,0,0,0,1,
40.342,0,0,1,0,0,
41.753,1,0,0,0,0,
42.234,0,0,1,0,0,
43.62,1,0,1,0,0,
44.172,0,0,1,0,1,
45.519,0,0,1,0,1,
46.005,1,0,1,0,0,
48.779,0,0,1,0,1,
49.3,0,1,0,0,0,
49.78,1,0,0,0,0,
52.046,1,0,1,0,0,
52.521,0,0,0,1,0,
53.027,0,0,0,0,1,
53.458,0,0,0,1,0,
53.953,0,0,1,0,0,
55.81,1,0,0,0,0,
56.302,0,1,0,0,0,
56.77,0,0,1,0,0,
58.129,0,0,0,0,1,
58.569,0,0,0,1,0,
59.066,0,0,1,0,0,
60.494,0,0,1,0,1,
61.455,1,0,0,0,0,
61.939,0,1,0,0,0,
62.43,0,0,1,0,0,
64.293,1,0,1,0,0,
65.217,0,0,1,0,1,
66.163,1,0,1,0,0,
66.684,0,0,1,0,1,
67.123,0,0,0,0,1,
68.928,1,0,0,0,0,
69.403,0,1,0,0,0,
69.893,0,0,1,0,1,
70.835,0,1,0,1,0,
71.802,1,0,1,0,0,
72.732,1,0,0,0,0,
73.18,0,1,0,0,0,
73.643,0,0,1,0,1,
74.581,0,1,0,1,0,
75.56,1,0,1,0,0,
77.385,0,0,1,0,1,
78.356,0,1,0,1,0,
79.293,1,0,0,0,0,
79.754,0,1,0,0,0,
80.231,0,0,1,0,0,
81.136,0,0,0,0,1,
81.646,0,0,0,1,0,
82.121,0,0,1,0,0,
83.097,1,0,0,0,0,
83.519,0,0,1,0,0,
83.975,0,0,0,0,1,
84.443,0,0,0,1,0,
84.928,1,0,0,0,0,
85.865,0,1,0,0,0,
86.757,0,0,0,0,1,
87.246,0,0,0,1,0,
87.722,0,0,1,0,0,
88.181,0,1,0,0,0,
88.66,1,0,0,0,0,
89.617,0,0,1,0,0,
90.556,0,0,0,0,1,
91.034,0,0,0,1,0,
91.488,0,1,0,0,0,
91.956,0,0,1,0,0,
92.447,1,0,0,0,0,
93.355,0,1,0,0,0,
94.291,0,0,1,0,0,
95.222,0,0,0,1,1,
