143.5546875
0,0,0,0,0,0,
2.921,1,0,0,0,0,
3.731,0,1,0,0,0,
4.673,0,0,1,0,0,
5.573,0,0,0,1,0,
6.406,0,0,0,0,1,
7.256,0,0,0,1,0,
8.007,0,0,1,0,0,
8.789,0,1,0,0,0,
9.612,1,0,0,0,0,
10.45,0,1,0,0,0,
11.287,0,0,1,0,0,
12.092,0,0,0,1,0,
12.93,0,0,0,0,1,
13.828,0,0,0,1,0,
14.695,0,0,1,0,0,
15.55,0,1,0,0,0,
16.369,1,0,0,0,0,
17.255,0,1,0,0,0,
18.135,0,0,1,0,0,
18.918,0,0,0,1,0,
19.779,0,0,0,0,1,
20.682,0,0,0,1,0,
21.525,0,0,1,0,0,
22.306,0,1,0,0,0,
23.169,1,0,0,0,0,
24.008,0,1,0,0,0,
24.891,0,0,1,0,0,
25.714,0,0,0,1,0,
26.469,0,0,0,0,1,
27.367,0,1,0,0,0,
28.287,0,0,0,1,0,
29.176,1,0,0,0,0,
30.027,0,0,1,0,0,
30.869,0,0,0,0,1,
31.689,0,1,0,0,0,
32.551,0,0,0,1,0,
33.395,1,0,0,0,1,
33.847,0,0,0,1,0,
34.278,0,1,0,0,0,
35.117,0,0,1,1,0,
35.612,0,0,0,0,1,
36.003,0,1,0,0,0,
36.842,0,0,1,0,1,
37.294,0,0,0,1,0,
37.726,0,1,0,0,0,
38.567,1,0,0,1,0,
38.981,0,1,0,0,0,
39.41,0,0,1,0,0,
40.253,0,1,0,0,1,
41.092,1,0,0,1,0,
41.886,0,0,1,0,1,
42.319,0,1,0,0,0,
42.761,0,0,1,0,0,
43.575,0,0,1,0,1,
44.435,1,0,0,1,0,
45.33,0,1,0,0,1,
46.121,0,0,1,1,0,
47.001,0,1,0,0,1,
47.457,0,0,0,1,0,
47.909,1,0,0,0,0,
48.766,0,1,0,0,0,
49.178,0,0,0,0,1,
49.627,0,0,1,0,0,
50.428,0,1,0,1,0,
50.881,0,0,0,0,1,
51.288,0,0,1,0,0,
52.11,1,0,0,1,0,
52.522,0,0,0,0,1,
52.95,0,0,1,0,0,
53.813,1,0,0,0,1,
54.241,0,1,0,1,0,
54.677,0,0,1,0,0,
57.232,0,0,1,1,0,
57.616,0,1,0,0,1,
58.031,1,0,0,0,1,
60.616,0,0,1,0,1,
61.07,0,0,0,1,0,
61.483,0,1,0,0,0,
62.322,1,0,0,1,0,
62.734,0,0,1,0,1,
63.148,0,1,0,1,0,
64.048,0,0,0,0,1,
64.46,0,1,0,0,0,
64.893,0,0,1,1,0,
65.738,1,0,0,0,1,
67.335,0,1,0,1,0,
67.804,0,0,1,0,0,
68.216,0,1,0,0,1,
68.694,0,0,0,1,0,
68.914,0,0,1,0,0,
69.163,0,0,0,0,1,
69.576,0,1,0,1,0,
69.978,0,0,0,0,1,
70.848,1,0,0,1,0,
71.662,0,0,1,0,1,
72.502,0,1,0,1,0,
74.224,0,1,0,0,1,
75.028,0,0,1,1,0,
75.85,1,0,0,0,1,
76.713,0,1,0,1,0,
77.57,1,0,0,0,1,
78.433,0,0,1,1,0,
79.336,1,0,0,0,1,
80.159,0,1,0,1,0,
80.998,0,0,1,0,1,
81.432,0,0,0,1,0,
81.845,0,1,0,0,0,
82.706,0,0,1,0,1,
83.607,1,0,1,0,0,
84.428,0,1,0,1,0,
85.266,1,0,0,0,1,
86.144,0,1,0,1,0,
86.985,0,0,1,0,0,
87.81,1,0,0,0,1,
88.653,0,1,0,1,0,
89.517,0,0,0,0,1,
89.948,0,1,0,0,0,
90.362,0,0,1,1,0,
91.264,1,0,0,0,1,
92.089,0,1,0,1,0,
92.909,0,0,1,0,1,
93.809,1,0,0,0,0,
94.61,0,1,0,1,0,
95.477,0,0,1,0,1,
96.34,1,0,0,1,0,
97.197,0,1,0,0,1,
98.045,0,0,1,1,0,
98.865,0,1,0,0,1,
99.741,1,0,0,0,1,
100.18,0,0,0,1,0,
100.601,0,1,0,0,0,
101.449,0,0,1,0,1,
101.853,0,0,0,1,0,
102.244,0,1,0,0,0,
103.166,1,0,1,0,0,
103.601,0,0,0,0,1,
104.015,0,1,0,0,0,
104.876,1,0,0,0,1,
105.292,0,0,0,1,0,
105.702,0,1,0,0,0,
106.563,0,0,1,0,1,
107.407,1,0,0,1,0,
108.249,0,1,0,0,1,
108.678,0,0,1,0,0,
109.087,0,1,0,0,0,
109.97,1,0,0,1,0,
110.399,0,1,0,0,0,
110.852,0,0,1,0,0,
111.667,0,1,0,0,1,
112.547,0,0,1,1,0,
113.347,1,0,0,0,1,
113.778,0,1,0,0,0,
114.201,0,0,1,0,0,
115.051,0,0,1,0,1,
115.477,0,0,0,1,0,
115.916,0,1,0,0,0,
116.791,1,0,1,0,0,
117.23,0,0,0,0,1,
117.632,0,1,0,0,0,
118.455,0,1,0,1,0,
119.239,0,0,1,0,1,
120.116,1,0,0,0,0,
120.158,0,0,0,1,0,
121.021,0,1,0,0,1,
121.862,1,0,0,0,1,
122.727,0,1,0,1,0,
123.566,0,0,1,0,1,
124.431,0,1,0,1,0,
125.272,1,0,0,0,1,
