107.666015625
4545
0,0,0,0,0,0,
1.622,1,0,0,0,0,
3.02,0,1,0,0,0,
4.517,0,0,1,0,0,
5.97,0,0,0,1,0,
7.443,0,0,0,0,1,
8.978,0,0,0,1,0,
10.432,0,0,1,0,0,
11.879,0,1,0,0,0,
13.408,1,0,0,0,1,
14.916,0,1,0,0,0,
16.369,0,0,1,0,0,
17.822,0,0,0,1,0,
19.366,1,0,0,0,1,
20.808,0,0,0,1,0,
22.281,0,0,1,0,0,
23.746,0,1,0,0,0,
25.265,0,0,1,0,1,
26.703,1,0,0,0,0,
28.195,0,1,0,0,0,
29.722,1,0,1,0,0,
31.187,0,0,1,0,1,
32.661,0,0,0,1,0,
34.129,0,0,1,0,0,
35.62,0,1,0,0,0,
37.121,1,0,0,0,0,
37.852,0,0,0,0,1,
38.579,0,1,0,0,0,
39.35,0,0,0,1,0,
40.104,0,0,1,0,0,
40.831,0,0,0,0,1,
41.601,0,1,0,0,0,
42.288,0,0,0,1,0,
43.019,1,0,0,0,0,
43.8,0,0,1,0,0,
44.533,0,0,0,0,1,
45.275,0,1,0,0,0,
46.005,0,0,0,1,0,
46.773,0,0,1,0,0,
47.491,1,0,0,0,1,
48.218,0,1,0,0,0,
48.979,1,0,0,0,1,
50.43,0,1,0,1,0,
51.219,0,0,1,0,0,
51.961,0,0,1,0,1,
53.339,0,1,0,0,0,
54.108,0,0,0,1,0,
54.889,1,0,0,0,0,
55.232,0,1,0,0,0,
55.613,0,0,1,0,0,
55.974,0,0,0,1,0,
56.363,0,0,0,0,1,
57.807,0,0,0,0,1,
58.212,0,0,0,1,0,
58.584,0,0,1,0,0,
58.941,0,1,0,0,0,
59.342,1,0,0,0,0,
60.138,1,0,0,0,1,
60.836,0,0,1,1,0,
61.372,0,1,0,0,0,
62.264,0,0,1,0,1,
62.879,0,1,0,1,0,
63.462,0,0,1,0,0,
63.804,0,0,0,0,1,
64.824,1,0,0,0,0,
65.216,0,1,0,0,0,
66.695,0,1,0,1,0,
67.279,0,0,1,0,1,
68.229,1,0,1,0,0,
68.941,0,1,0,0,1,
69.642,0,0,1,1,0,
72.653,0,1,0,0,1,
73.189,0,0,1,1,0,
74.148,1,0,1,0,0,
74.675,0,1,0,1,0,
75.305,0,0,1,0,1,
75.627,0,1,0,1,0,
76.718,0,0,1,0,1,
77.104,0,1,0,1,0,
78.277,1,0,0,0,1,
78.624,0,1,0,1,0,
79.738,1,0,1,0,0,
80.088,0,1,0,1,0,
80.884,0,1,1,0,0,
81.556,0,0,1,1,0,
83.748,0,0,0,0,1,
84.106,0,0,0,1,0,
84.493,0,0,1,0,0,
85.941,1,0,0,0,0,
86.338,0,1,0,0,0,
86.732,0,0,1,0,0,
87.457,0,0,0,0,1,
87.866,0,0,0,1,0,
88.234,0,0,1,0,0,
88.604,0,1,0,0,0,
88.985,1,0,0,0,0,
89.346,0,0,0,0,1,
89.732,0,0,0,1,0,
90.064,0,1,0,0,0,
90.464,0,0,1,0,1,
91.957,1,0,0,0,0,
92.317,0,1,0,0,0,
92.707,0,0,1,0,0,
93.438,0,0,0,0,1,
93.79,0,0,0,1,0,
94.16,0,0,1,0,0,
94.922,0,1,0,0,0,
95.275,0,0,1,0,0,
95.618,0,0,0,1,0,
96.343,0,0,0,0,1,
97.106,1,0,0,0,0,
97.825,0,0,0,1,0,
98.566,0,1,0,0,0,
99.301,0,0,1,0,1,
100.037,1,0,0,0,0,
100.789,0,1,0,0,0,
101.521,1,0,1,0,0,
102.264,0,0,0,1,0,
103.026,0,0,1,0,0,
103.75,0,1,0,0,0,
104.455,0,0,1,0,1,
105.207,1,0,0,0,0,
105.943,0,1,0,0,0,
106.689,0,0,1,0,0,
107.451,0,0,0,1,0,
107.81,0,1,0,0,0,
108.177,0,0,1,0,1,
109.259,1,0,0,0,0,
109.695,0,1,0,0,0,
110.326,0,0,0,1,0,
110.791,0,0,1,0,0,
111.159,0,1,0,0,1,
111.65,0,0,0,1,0,
112.237,0,0,1,0,0,
112.623,1,0,0,1,0,
113.155,0,1,0,0,0,
113.772,0,0,1,0,0,
114.155,0,1,0,0,1,
114.687,0,0,0,1,0,
115.257,0,1,0,0,0,
115.647,0,0,1,0,1,
116.151,0,0,0,1,0,
116.738,1,0,0,0,0,
117.129,1,0,1,0,0,
117.645,0,1,0,0,0,
118.609,0,0,1,0,0,
119.043,0,0,0,1,0,
119.6,0,1,0,0,0,
119.8,0,0,0,0,1,
120.181,0,0,0,1,0,
120.657,0,0,1,0,0,
121.251,1,0,0,0,0,
121.586,0,1,0,0,0,
122.112,0,0,0,0,1,
122.686,0,0,0,1,0,
123.083,0,0,1,0,0,
123.599,1,0,0,0,0,
124.143,0,1,0,0,0,
124.53,0,0,0,0,1,
125.089,0,0,0,1,0,
125.583,0,1,0,0,0,
125.963,0,0,1,0,1,
126.542,1,0,0,0,0,
127.06,0,1,0,0,0,
127.46,0,0,1,1,0,
128.03,0,1,0,0,0,
128.55,0,0,0,0,1,
128.961,1,0,1,0,0,
129.545,0,1,0,0,0,
130.074,0,0,0,0,1,
130.643,0,1,0,1,0,
131.229,0,0,1,0,1,
131.848,0,1,0,1,0,
