80.7495117188
Align
0,0,0,0,0,0,
-0.073,1,0,0,0,0,
0.381,0,1,0,0,0,
1.12,0,0,1,0,0,
1.917,0,0,0,1,0,
2.679,0,0,0,0,1,
3.412,0,0,0,1,0,
4.173,0,0,1,0,0,
4.933,0,1,0,0,0,
5.644,1,0,0,0,0,
6.388,0,1,0,0,0,
7.172,0,0,1,0,0,
7.953,0,0,0,1,0,
8.666,0,0,0,0,1,
9.43,0,0,0,1,0,
10.196,0,0,1,0,0,
10.927,0,1,0,0,0,
11.687,1,0,0,0,0,
12.387,0,1,0,0,0,
13.16,0,0,1,0,0,
13.901,0,0,0,1,0,
14.664,0,0,0,0,1,
15.423,0,0,0,1,0,
16.194,0,0,1,0,0,
16.874,0,1,0,0,0,
17.657,1,0,0,0,0,
18.412,0,1,0,0,0,
19.186,0,0,1,0,0,
19.91,0,0,0,1,0,
20.667,0,0,0,0,1,
21.408,0,0,0,1,0,
22.183,0,0,1,0,0,
22.944,0,1,0,0,0,
23.708,1,0,0,0,0,
24.417,0,1,0,0,0,
25.156,0,0,1,0,0,
25.918,0,0,0,1,0,
26.653,0,0,0,0,1,
27.435,0,0,0,1,0,
28.218,0,0,1,0,0,
28.927,0,1,0,0,0,
29.608,1,0,0,0,0,
30.428,0,1,0,0,0,
31.192,0,0,1,0,0,
31.884,0,0,0,0,1,
32.742,0,0,0,1,0,
33.448,0,0,1,0,0,
34.18,0,1,0,0,0,
34.94,1,0,0,0,0,
35.642,0,1,0,0,0,
36.413,0,0,1,0,0,
37.155,0,0,0,1,0,
37.956,0,0,0,0,1,
38.68,0,0,0,1,0,
39.407,0,0,1,0,0,
40.146,0,1,0,0,0,
40.89,1,0,0,0,0,
41.64,0,1,0,0,0,
42.399,0,0,1,0,0,
43.124,0,0,0,1,0,
43.874,0,0,0,0,1,
44.662,0,0,0,1,0,
45.392,0,0,1,0,0,
46.154,0,1,0,0,0,
46.898,1,0,0,0,0,
47.627,0,1,0,0,0,
48.391,0,0,1,0,0,
49.152,0,0,0,1,0,
49.902,0,0,0,0,1,
50.664,0,0,0,1,0,
51.423,0,0,1,0,0,
52.137,0,1,0,0,0,
52.898,1,0,0,0,0,
53.66,0,1,0,0,0,
54.421,0,0,1,0,0,
55.172,0,0,0,1,0,
55.915,0,0,0,0,1,
56.655,0,0,0,1,0,
57.406,0,0,1,0,0,
58.146,1,1,0,0,0,
