80.7495117188
0,0,0,0,0,0,
1.927,1,0,0,0,0,
2.381,0,1,0,0,0,
3.12,0,0,1,0,0,
3.917,0,0,0,1,0,
4.679,0,0,0,0,1,
5.412,0,0,0,1,0,
6.173,0,0,1,0,0,
6.933,0,1,0,0,0,
7.644,1,0,0,0,0,
8.388,0,1,0,0,0,
9.172,0,0,1,0,0,
9.953,0,0,0,1,0,
10.666,0,0,0,0,1,
11.43,0,0,0,1,0,
12.196,0,0,1,0,0,
12.927,0,1,0,0,0,
13.687,1,0,0,0,0,
14.387,0,1,0,0,0,
15.16,0,0,1,0,0,
15.901,0,0,0,1,0,
16.664,0,0,0,0,1,
17.423,0,0,0,1,0,
18.194,0,0,1,0,0,
18.874,0,1,0,0,0,
19.657,1,0,0,0,0,
20.412,0,1,0,0,0,
21.186,0,0,1,0,0,
21.91,0,0,0,1,0,
22.667,0,0,0,0,1,
23.408,0,0,0,1,0,
24.183,0,0,1,0,0,
24.944,0,1,0,0,0,
25.708,1,0,0,0,0,
26.417,0,1,0,0,0,
27.156,0,0,1,0,0,
27.918,0,0,0,1,0,
28.653,0,0,0,0,1,
29.435,0,0,0,1,0,
30.218,0,0,1,0,0,
30.927,0,1,0,0,0,
31.608,1,0,0,0,0,
32.428,0,1,0,0,0,
33.192,0,0,1,0,0,
33.884,0,0,0,0,1,
34.742,0,0,0,1,0,
35.448,0,0,1,0,0,
36.18,0,1,0,0,0,
36.94,1,0,0,0,0,
37.642,0,1,0,0,0,
38.413,0,0,1,0,0,
39.155,0,0,0,1,0,
39.956,0,0,0,0,1,
40.68,0,0,0,1,0,
41.407,0,0,1,0,0,
42.146,0,1,0,0,0,
42.89,1,0,0,0,0,
43.64,0,1,0,0,0,
44.399,0,0,1,0,0,
45.124,0,0,0,1,0,
45.874,0,0,0,0,1,
46.662,0,0,0,1,0,
47.392,0,0,1,0,0,
48.154,0,1,0,0,0,
48.898,1,0,0,0,0,
49.627,0,1,0,0,0,
50.391,0,0,1,0,0,
51.152,0,0,0,1,0,
51.902,0,0,0,0,1,
52.664,0,0,0,1,0,
53.423,0,0,1,0,0,
54.137,0,1,0,0,0,
54.898,1,0,0,0,0,
55.66,0,1,0,0,0,
56.421,0,0,1,0,0,
57.172,0,0,0,1,0,
57.915,0,0,0,0,1,
58.655,0,0,0,1,0,
59.406,0,0,1,0,0,
60.146,1,1,0,0,0,
