129.19921875
PON PON PON
0,0,0,0,0,0,
3.028,1,0,0,0,0,
3.991,0,1,0,0,0,
4.931,0,0,1,0,0,
5.87,0,0,0,1,0,
6.787,0,0,0,0,1,
7.748,0,0,0,1,0,
8.69,0,0,1,0,0,
9.611,0,1,0,0,0,
10.49,1,0,0,0,0,
11.464,0,1,0,0,0,
12.384,0,0,1,0,0,
13.3,0,0,0,1,0,
14.279,0,0,0,0,1,
15.18,0,0,0,1,0,
16.117,0,0,1,0,0,
17.037,0,1,0,0,0,
17.535,1,0,0,0,1,
19.413,0,1,0,1,0,
21.307,0,0,1,0,1,
23.252,1,0,1,0,0,
25.112,0,1,0,1,0,
26.909,0,0,1,0,1,
28.823,1,0,1,0,0,
32.617,0,1,0,0,1,
33.052,0,0,1,1,0,
33.519,1,0,0,0,0,
34.032,0,1,0,0,0,
34.487,0,0,1,0,1,
34.975,0,0,0,1,0,
35.451,0,0,1,0,0,
35.908,0,1,0,0,0,
36.371,1,0,0,0,1,
36.83,0,0,1,1,0,
37.341,0,1,0,0,0,
37.855,1,0,0,0,0,
38.305,0,0,1,0,0,
38.758,0,1,0,0,0,
39.245,1,0,0,0,0,
39.659,0,0,0,0,1,
40.169,1,0,0,0,0,
40.624,0,1,0,0,0,
41.073,0,0,1,0,0,
41.507,0,0,0,1,0,
41.987,0,1,0,0,1,
42.451,0,0,1,1,0,
42.971,1,0,0,0,0,
43.425,0,0,0,0,1,
43.895,0,1,0,1,0,
44.367,1,0,1,0,0,
44.879,0,0,0,0,1,
45.29,0,0,0,1,0,
45.757,0,0,1,0,0,
46.229,0,1,0,0,0,
46.699,1,0,0,0,0,
47.134,0,0,0,0,1,
47.641,1,0,1,0,0,
48.12,0,1,0,0,0,
48.584,0,0,1,0,0,
49.062,0,0,0,1,0,
49.537,0,0,0,0,1,
49.985,0,0,0,1,0,
50.436,0,0,1,0,0,
50.923,0,1,0,0,0,
51.392,1,0,0,0,0,
51.825,1,0,0,0,0,
52.333,0,1,0,0,0,
52.822,0,0,1,0,0,
53.277,0,0,0,0,1,
53.745,0,0,0,1,0,
54.157,0,0,1,0,0,
54.664,0,1,0,0,0,
55.116,0,0,1,0,1,
55.596,0,0,0,1,0,
56.039,1,0,0,0,0,
56.579,0,1,0,0,0,
57.048,0,0,1,0,0,
57.48,0,0,0,1,0,
57.936,0,0,0,0,1,
58.426,1,0,0,0,0,
62.622,0,0,1,0,1,
63.127,1,0,1,0,0,
63.566,0,0,0,0,1,
64.04,0,0,0,1,0,
64.511,1,0,0,0,0,
64.944,0,1,0,0,0,
65.452,0,0,1,0,0,
65.904,0,0,0,1,0,
66.373,0,0,1,0,1,
66.886,1,0,1,0,0,
67.359,0,0,0,0,1,
67.791,0,0,0,1,0,
68.262,0,0,1,0,0,
68.741,0,1,0,0,0,
69.226,1,0,0,0,0,
70.194,1,0,1,0,0,
70.644,0,1,0,1,0,
71.172,0,0,1,0,0,
71.583,0,0,0,1,0,
72.056,0,0,0,0,1,
72.501,0,0,0,1,0,
72.975,0,0,1,0,0,
73.44,0,1,0,0,0,
73.875,0,0,1,0,1,
74.363,0,1,0,1,0,
74.865,0,0,0,0,1,
75.35,0,0,0,1,0,
75.812,0,0,1,0,0,
76.264,0,1,0,0,0,
76.729,1,0,0,0,0,
77.205,0,1,0,0,0,
77.637,1,0,1,0,0,
78.129,0,1,0,1,0,
78.597,1,0,0,0,0,
79.089,0,1,0,0,0,
79.557,0,0,1,0,0,
80.012,0,0,0,1,0,
80.502,0,0,0,0,1,
80.953,0,0,0,1,0,
81.424,1,0,1,0,0,
81.879,0,0,1,0,1,
82.359,0,0,0,0,1,
82.82,0,0,0,1,0,
83.319,1,0,1,0,0,
83.788,0,1,0,1,0,
84.265,1,0,0,0,0,
84.733,0,0,1,0,0,
85.182,0,0,1,0,1,
85.673,1,0,1,0,0,
86.145,0,0,0,0,1,
86.574,0,0,0,1,0,
87.067,1,0,1,0,0,
87.522,0,0,1,0,1,
88.018,0,0,0,0,1,
88.473,0,0,0,1,0,
88.957,1,0,1,0,0,
89.437,0,0,1,0,1,
89.908,0,0,0,0,1,
90.339,0,0,0,1,0,
90.792,0,0,1,0,1,
91.28,1,0,1,0,0,
91.753,0,0,0,0,1,
92.242,0,0,0,1,0,
92.714,0,0,1,0,0,
